player_id,registration_date,country,segment,status,preferred_game,deposit_method,last_login,kyc_verified
P01816,2023-11-11,Nigeria,Whale,Self-Excluded,Table Games,Crypto,2024-05-14,Yes
P01817,2023-10-24,Finland,Regular,Active,Live Casino,E-Wallet,2024-12-29,Yes
P01818,2024-09-25,Brazil,Casual,Inactive,Live Casino,Credit Card,2024-11-24,Yes
P01819,2024-03-31,Malta,Casual,Active,Sports Betting,Crypto,2024-12-17,Yes
P01820,2023-01-21,Sweden,Casual,Inactive,Poker,E-Wallet,2024-01-27,Yes
P01821,2024-05-18,India,Casual,Dormant,Slots,Bank Transfer,2024-08-14,Yes
P01822,2023-11-04,Germany,Casual,Self-Excluded,Live Casino,Bank Transfer,2024-01-19,Yes
P01823,2023-03-27,UK,Regular,Inactive,Poker,Crypto,2024-08-14,No
P01824,2023-09-16,Finland,Casual,Active,Slots,Crypto,2024-12-21,Yes
P01825,2024-10-26,Brazil,Casual,Active,Sports Betting,Crypto,2024-12-21,Yes
P01826,2024-11-03,India,Casual,Inactive,Poker,Credit Card,2024-11-05,Yes
P01827,2024-10-01,UK,Whale,Active,Table Games,Crypto,2024-12-26,Yes
P01828,2024-02-02,Brazil,Casual,Active,Sports Betting,Bank Transfer,2024-12-27,Yes
P01829,2024-03-10,Malta,Regular,Inactive,Table Games,Bank Transfer,2024-09-01,Yes
P01830,2023-10-01,Germany,Casual,Active,Table Games,Credit Card,2024-12-24,Yes
P01831,2023-04-20,India,Casual,Active,Slots,E-Wallet,2024-12-19,Yes
P01832,2023-03-31,UK,Casual,Dormant,Table Games,Credit Card,2023-04-09,Yes
P01833,2024-04-16,Germany,Regular,Inactive,Poker,Credit Card,2024-07-09,Yes
P01834,2023-03-25,Germany,Casual,Active,Slots,Crypto,2024-12-28,No
P01835,2023-02-21,India,Casual,Self-Excluded,Poker,E-Wallet,2024-03-23,Yes
P01836,2024-05-22,Sweden,Casual,Inactive,Table Games,Credit Card,2024-07-08,Yes
P01837,2023-03-23,Brazil,Regular,Active,Live Casino,E-Wallet,2024-12-20,Yes
P01838,2023-03-19,India,Regular,Active,Live Casino,E-Wallet,2024-12-30,Yes
P01839,2023-10-31,Brazil,VIP,Inactive,Live Casino,Crypto,2024-07-16,Yes
P01840,2023-09-04,Brazil,Casual,Inactive,Table Games,E-Wallet,2024-08-04,Yes
P01841,2023-12-19,Nigeria,Casual,Dormant,Sports Betting,Credit Card,2024-01-18,Yes
P01842,2024-04-01,Germany,VIP,Active,Table Games,Bank Transfer,2024-12-28,Yes
P01843,2023-03-09,Sweden,Regular,Inactive,Table Games,Crypto,2024-01-29,Yes
P01844,2024-05-15,Cyprus,Casual,Active,Live Casino,E-Wallet,2024-12-28,Yes
P01845,2024-04-21,Canada,Casual,Dormant,Sports Betting,Crypto,2024-07-13,Yes
P01846,2024-01-30,Malta,Casual,Inactive,Table Games,Crypto,2024-02-11,No
P01847,2024-02-14,Malta,Regular,Inactive,Live Casino,E-Wallet,2024-09-23,Yes
P01848,2024-04-28,Cyprus,Casual,Active,Slots,Crypto,2024-12-22,Yes
P01849,2024-07-16,Sweden,Casual,Active,Poker,Crypto,2024-12-20,Yes
P01850,2023-06-13,UK,VIP,Active,Table Games,Credit Card,2024-12-27,Yes
P01851,2024-05-03,Cyprus,Casual,Inactive,Poker,Crypto,2024-06-08,No
P01852,2023-01-14,India,Casual,Dormant,Table Games,Crypto,2023-06-25,Yes
P01853,2024-06-26,India,Regular,Active,Live Casino,Bank Transfer,2024-12-28,Yes
P01854,2023-01-19,Cyprus,Casual,Inactive,Live Casino,Bank Transfer,2024-03-21,Yes
P01855,2023-11-17,Brazil,VIP,Inactive,Poker,Bank Transfer,2024-07-17,Yes
P01856,2023-07-19,Nigeria,Casual,Dormant,Live Casino,E-Wallet,2023-12-30,No
P01857,2024-07-30,India,Casual,Inactive,Poker,Credit Card,2024-08-01,Yes
P01858,2023-11-26,Sweden,Casual,Active,Poker,Bank Transfer,2024-12-24,Yes
P01859,2023-07-17,Malta,Casual,Dormant,Table Games,Credit Card,2023-12-05,Yes
P01860,2023-01-04,Nigeria,Casual,Active,Sports Betting,E-Wallet,2024-12-30,No
P01861,2024-05-11,Cyprus,Whale,Dormant,Live Casino,Credit Card,2024-09-25,Yes
P01862,2023-07-19,Brazil,Casual,Inactive,Live Casino,Crypto,2024-04-02,Yes
P01863,2023-01-12,Malta,VIP,Active,Table Games,Credit Card,2024-12-20,Yes
P01864,2024-03-07,Malta,Regular,Active,Sports Betting,Crypto,2024-12-24,Yes
P01865,2023-11-18,Sweden,Regular,Active,Table Games,E-Wallet,2024-12-21,Yes
P01866,2023-06-16,UK,Casual,Inactive,Slots,Credit Card,2024-05-11,No
P01867,2024-01-13,Canada,Regular,Active,Poker,Credit Card,2024-12-30,Yes
P01868,2024-02-10,UK,Regular,Active,Table Games,Bank Transfer,2024-12-26,Yes
P01869,2024-06-07,Malta,Regular,Active,Sports Betting,Credit Card,2024-12-28,No
P01870,2023-04-15,Germany,Casual,Inactive,Table Games,Bank Transfer,2023-12-11,Yes
P01871,2023-03-13,UK,Casual,Inactive,Poker,Crypto,2024-09-21,Yes
P01872,2023-06-08,Cyprus,Casual,Inactive,Sports Betting,E-Wallet,2023-09-07,Yes
P01873,2023-09-25,Finland,VIP,Active,Slots,Credit Card,2024-12-17,Yes
P01874,2024-05-05,Cyprus,Regular,Active,Live Casino,E-Wallet,2024-12-20,Yes
P01875,2024-10-11,Finland,Casual,Self-Excluded,Table Games,Crypto,2024-10-12,Yes
P01876,2024-02-29,Cyprus,Regular,Inactive,Poker,Credit Card,2024-03-20,Yes
P01877,2023-01-08,Nigeria,Regular,Active,Table Games,E-Wallet,2024-12-18,Yes
P01878,2023-01-08,Brazil,Casual,Dormant,Poker,Bank Transfer,2023-10-23,Yes
P01879,2023-07-26,India,Casual,Dormant,Live Casino,Bank Transfer,2023-12-04,No
P01880,2024-10-28,Sweden,Casual,Active,Poker,Crypto,2024-12-17,Yes
P01881,2024-02-01,Cyprus,Casual,Dormant,Live Casino,Bank Transfer,2024-08-09,No
P01882,2024-08-30,Sweden,Regular,Dormant,Slots,E-Wallet,2024-09-22,Yes
P01883,2023-09-16,Brazil,VIP,Active,Slots,E-Wallet,2024-12-17,No
P01884,2023-07-31,Canada,VIP,Active,Table Games,Crypto,2024-12-28,No
P01885,2023-06-19,Finland,Regular,Dormant,Poker,Bank Transfer,2024-02-19,No
P01886,2023-09-12,UK,Regular,Active,Slots,Credit Card,2024-12-18,No
P01887,2023-01-01,Nigeria,VIP,Active,Live Casino,Credit Card,2024-12-23,Yes
P01888,2023-07-15,India,Casual,Dormant,Slots,Bank Transfer,2024-07-28,Yes
P01889,2023-02-05,Malta,Casual,Dormant,Table Games,Crypto,2023-12-11,No
P01890,2023-07-29,UK,VIP,Active,Sports Betting,E-Wallet,2024-12-27,Yes
P01891,2023-08-29,Nigeria,Casual,Inactive,Poker,Bank Transfer,2024-11-24,Yes
P01892,2024-05-06,Malta,Regular,Active,Live Casino,Credit Card,2024-12-28,Yes
P01893,2023-02-08,Canada,Casual,Inactive,Live Casino,Credit Card,2024-05-29,Yes
P01894,2023-03-06,Brazil,Casual,Dormant,Sports Betting,E-Wallet,2023-12-18,No
P01895,2023-10-06,Cyprus,Casual,Dormant,Sports Betting,Credit Card,2024-01-10,No
P01896,2024-07-30,Finland,Casual,Dormant,Sports Betting,E-Wallet,2024-09-23,Yes
P01897,2023-10-21,India,Regular,Inactive,Sports Betting,Crypto,2024-08-22,Yes
P01898,2024-01-16,Malta,Casual,Self-Excluded,Table Games,Bank Transfer,2024-10-18,Yes
P01899,2024-01-17,Brazil,Regular,Inactive,Live Casino,Crypto,2024-07-12,Yes
P01900,2024-03-18,Malta,Casual,Active,Table Games,Bank Transfer,2024-12-21,Yes
P01901,2024-07-06,UK,Casual,Dormant,Table Games,E-Wallet,2024-07-27,Yes
P01902,2023-06-13,Malta,Regular,Dormant,Live Casino,Crypto,2024-04-01,Yes
P01903,2023-04-25,Finland,Casual,Dormant,Slots,Credit Card,2023-06-06,Yes
P01904,2023-06-18,Sweden,Regular,Self-Excluded,Slots,Bank Transfer,2024-05-25,Yes
P01905,2024-07-15,Canada,Regular,Dormant,Live Casino,Bank Transfer,2024-09-19,Yes
P01906,2023-04-19,Sweden,Regular,Active,Live Casino,E-Wallet,2024-12-27,Yes
P01907,2024-05-31,Malta,VIP,Inactive,Slots,Bank Transfer,2024-10-04,Yes
P01908,2023-08-03,Cyprus,Casual,Inactive,Slots,Credit Card,2023-09-21,Yes
P01909,2023-07-10,Germany,Casual,Dormant,Slots,Bank Transfer,2024-06-22,Yes
P01910,2024-01-02,Nigeria,Casual,Self-Excluded,Table Games,Bank Transfer,2024-01-07,Yes
P01911,2024-03-14,Nigeria,Casual,Inactive,Poker,Credit Card,2024-11-13,Yes
P01912,2024-05-26,Brazil,Whale,Active,Sports Betting,Crypto,2024-12-17,No
P01913,2024-03-08,Sweden,Regular,Self-Excluded,Slots,Crypto,2024-09-03,Yes
P01914,2023-03-30,Germany,Casual,Inactive,Slots,E-Wallet,2024-10-06,Yes
P01915,2023-04-07,Cyprus,Regular,Inactive,Poker,Crypto,2024-03-17,Yes
P01916,2024-12-21,Cyprus,Casual,Dormant,Poker,Crypto,2024-12-21,Yes
P01917,2024-08-30,Finland,Regular,Dormant,Sports Betting,Credit Card,2024-08-31,Yes
P01918,2024-12-14,Finland,Casual,Inactive,Slots,Bank Transfer,2024-12-14,Yes
P01919,2024-05-17,Brazil,Regular,Active,Live Casino,Credit Card,2024-12-24,Yes
P01920,2023-04-23,Cyprus,Casual,Self-Excluded,Sports Betting,Crypto,2023-07-10,Yes
P01921,2024-10-31,Canada,Casual,Dormant,Slots,Bank Transfer,2024-10-31,Yes
P01922,2024-11-30,Cyprus,Casual,Inactive,Sports Betting,Credit Card,2024-12-01,Yes
P01923,2024-09-11,Sweden,Casual,Inactive,Table Games,Crypto,2024-11-06,Yes
P01924,2024-12-11,Finland,Regular,Inactive,Slots,Crypto,2024-12-11,Yes
P01925,2024-07-24,Germany,Casual,Self-Excluded,Slots,Bank Transfer,2024-08-10,No
P01926,2024-05-01,Malta,Regular,Inactive,Slots,Credit Card,2024-07-02,Yes
P01927,2024-11-11,Finland,Regular,Active,Table Games,Bank Transfer,2024-12-27,Yes
P01928,2024-11-03,Germany,Whale,Active,Poker,Credit Card,2024-12-23,Yes
P01929,2023-05-17,UK,Casual,Self-Excluded,Table Games,Credit Card,2024-06-20,Yes
P01930,2024-06-21,Finland,Casual,Self-Excluded,Slots,Bank Transfer,2024-11-17,No
P01931,2023-09-07,Cyprus,Casual,Dormant,Sports Betting,Crypto,2023-12-25,Yes
P01932,2024-02-02,Germany,Casual,Inactive,Live Casino,E-Wallet,2024-11-05,No
P01933,2023-03-11,Nigeria,Casual,Inactive,Live Casino,E-Wallet,2023-05-24,Yes
P01934,2024-10-02,Brazil,Casual,Inactive,Sports Betting,Credit Card,2024-10-16,No
P01935,2023-11-25,Cyprus,Casual,Dormant,Table Games,Crypto,2023-12-09,Yes
P01936,2023-08-19,Sweden,VIP,Inactive,Poker,Crypto,2023-10-23,Yes
P01937,2023-06-11,Brazil,Regular,Active,Sports Betting,Credit Card,2024-12-25,Yes
P01938,2023-03-09,UK,Casual,Inactive,Table Games,Bank Transfer,2023-08-05,Yes
P01939,2023-12-16,Nigeria,Casual,Active,Table Games,Bank Transfer,2024-12-25,No
P01940,2024-05-14,Nigeria,Casual,Inactive,Poker,E-Wallet,2024-11-06,Yes
P01941,2024-05-16,Finland,Casual,Dormant,Poker,Credit Card,2024-09-29,Yes
P01942,2023-10-05,Finland,Casual,Dormant,Live Casino,Bank Transfer,2024-08-04,No
P01943,2023-09-03,Brazil,Casual,Inactive,Live Casino,Bank Transfer,2024-02-28,Yes
P01944,2023-09-28,Cyprus,Casual,Inactive,Poker,E-Wallet,2024-09-04,No
P01945,2023-07-14,Finland,Regular,Self-Excluded,Poker,Bank Transfer,2024-01-15,Yes
P01946,2024-06-16,Brazil,Casual,Active,Live Casino,E-Wallet,2024-12-28,Yes
P01947,2023-12-12,Sweden,Regular,Active,Table Games,E-Wallet,2024-12-27,Yes
P01948,2024-08-04,Malta,Regular,Inactive,Table Games,Credit Card,2024-09-16,Yes
P01949,2024-07-17,Germany,Whale,Dormant,Live Casino,Bank Transfer,2024-07-17,No
P01950,2024-07-17,Finland,Casual,Inactive,Poker,Crypto,2024-09-25,Yes
P01951,2024-03-13,Nigeria,Casual,Inactive,Slots,Crypto,2024-11-18,Yes
P01952,2023-05-24,UK,Casual,Active,Slots,Credit Card,2024-12-22,Yes
P01953,2023-10-02,Canada,Regular,Active,Live Casino,Credit Card,2024-12-18,No
P01954,2023-01-11,Brazil,Regular,Active,Table Games,Crypto,2024-12-26,Yes
P01955,2024-09-10,Finland,Casual,Inactive,Table Games,E-Wallet,2024-10-14,Yes
P01956,2023-11-21,Canada,Regular,Dormant,Live Casino,Credit Card,2024-02-16,No
P01957,2024-09-20,Sweden,Casual,Dormant,Slots,Credit Card,2024-09-24,Yes
P01958,2023-09-05,Malta,Casual,Inactive,Live Casino,Bank Transfer,2023-11-28,Yes
P01959,2023-11-12,Canada,Casual,Inactive,Sports Betting,E-Wallet,2024-09-14,Yes
P01960,2024-02-23,Malta,VIP,Inactive,Sports Betting,Crypto,2024-10-06,Yes
P01961,2023-07-30,Canada,Regular,Dormant,Poker,Bank Transfer,2024-04-06,Yes
P01962,2024-09-22,Nigeria,Casual,Inactive,Live Casino,Bank Transfer,2024-11-17,Yes
P01963,2024-12-16,Malta,Casual,Self-Excluded,Sports Betting,E-Wallet,2024-12-16,Yes
P01964,2023-10-08,Cyprus,Casual,Active,Sports Betting,Crypto,2024-12-21,No
P01965,2024-07-30,Germany,Regular,Active,Sports Betting,Credit Card,2024-12-28,Yes
P01966,2024-01-26,Sweden,Casual,Active,Sports Betting,Credit Card,2024-12-23,Yes
P01967,2023-10-03,Sweden,Casual,Inactive,Live Casino,E-Wallet,2024-02-13,Yes
P01968,2024-06-13,UK,Regular,Inactive,Sports Betting,Bank Transfer,2024-08-02,Yes
P01969,2024-12-25,Germany,Casual,Dormant,Poker,Credit Card,2024-12-25,Yes
P01970,2023-09-19,Malta,Regular,Inactive,Sports Betting,Bank Transfer,2024-02-16,No
P01971,2024-02-24,Germany,Casual,Active,Live Casino,Credit Card,2024-12-25,Yes
P01972,2023-06-30,Canada,Regular,Active,Live Casino,E-Wallet,2024-12-24,Yes
P01973,2024-09-09,Germany,Whale,Inactive,Table Games,E-Wallet,2024-09-17,Yes
P01974,2024-07-20,Malta,Regular,Dormant,Poker,E-Wallet,2024-08-11,Yes
P01975,2023-06-25,UK,Casual,Dormant,Poker,Credit Card,2024-03-13,Yes
P01976,2024-04-25,Cyprus,Casual,Active,Poker,Bank Transfer,2024-12-19,Yes
P01977,2023-09-09,Germany,Casual,Inactive,Live Casino,E-Wallet,2024-09-06,Yes
P01978,2023-03-10,UK,Regular,Dormant,Table Games,Crypto,2023-07-27,Yes
P01979,2024-02-09,Finland,Casual,Inactive,Sports Betting,Bank Transfer,2024-09-02,No
P01980,2024-02-19,Canada,Regular,Dormant,Live Casino,Crypto,2024-07-02,Yes
P01981,2023-03-17,Brazil,Casual,Inactive,Slots,Crypto,2024-03-27,Yes
P01982,2023-01-25,UK,Casual,Active,Live Casino,Crypto,2024-12-20,No
P01983,2024-04-05,Brazil,Regular,Dormant,Sports Betting,E-Wallet,2024-05-10,Yes
P01984,2024-03-25,Sweden,VIP,Active,Sports Betting,Bank Transfer,2024-12-23,No
P01985,2024-03-01,Malta,Casual,Dormant,Slots,Bank Transfer,2024-05-02,Yes
P01986,2024-01-31,Canada,Casual,Dormant,Slots,Bank Transfer,2024-09-10,Yes
P01987,2024-05-03,Sweden,Regular,Active,Slots,Bank Transfer,2024-12-30,Yes
P01988,2024-06-02,Malta,Casual,Active,Poker,Bank Transfer,2024-12-18,Yes
P01989,2024-10-07,Sweden,Regular,Inactive,Sports Betting,Bank Transfer,2024-10-08,No
P01990,2024-09-28,UK,Casual,Active,Poker,Credit Card,2024-12-22,No
P01991,2024-03-19,Finland,Regular,Dormant,Poker,Credit Card,2024-03-28,No
P01992,2024-01-22,Sweden,Casual,Active,Table Games,E-Wallet,2024-12-28,Yes
P01993,2023-04-06,Canada,VIP,Inactive,Live Casino,Credit Card,2024-01-13,Yes
P01994,2023-05-17,Cyprus,Casual,Active,Sports Betting,E-Wallet,2024-12-26,Yes
P01995,2023-08-04,Malta,Regular,Active,Slots,Bank Transfer,2024-12-18,Yes
P01996,2023-08-13,Sweden,Regular,Inactive,Slots,Credit Card,2023-11-05,Yes
P01997,2023-12-17,Sweden,VIP,Inactive,Table Games,Bank Transfer,2024-06-24,Yes
P01998,2023-06-09,Brazil,Casual,Self-Excluded,Poker,E-Wallet,2024-11-22,Yes
P01999,2024-05-09,Brazil,Casual,Active,Sports Betting,Crypto,2024-12-25,Yes
P02000,2023-09-21,Finland,Regular,Active,Live Casino,E-Wallet,2024-12-19,No
