bonus_id,player_id,bonus_type,bonus_date,bonus_amount,wagering_requirement,wagering_met,bonus_cost
B003671,P01086,Welcome Bonus,2024-11-01,230.39,20,Yes,70.01
B003672,P01087,Welcome Bonus,2024-01-22,52.47,20,Yes,53.44
B003673,P01087,No Deposit,2024-03-21,129.24,25,Yes,103.13
B003674,P01088,Welcome Bonus,2024-03-31,86.07,35,No,32.65
B003675,P01089,Welcome Bonus,2024-04-06,82.2,25,No,7.83
B003676,P01089,Cashback,2024-04-12,421.68,25,No,0
B003677,P01090,Welcome Bonus,2024-03-28,48.34,25,Yes,34.41
B003678,P01091,Welcome Bonus,2024-07-13,98.07,20,Yes,36.11
B003679,P01091,Free Spins,2024-07-25,436.56,35,No,0
B003680,P01091,Free Spins,2024-11-22,285.0,15,No,0
B003681,P01092,Welcome Bonus,2023-07-25,18.91,30,Yes,48.08
B003682,P01093,Welcome Bonus,2023-10-09,70.55,25,Yes,49.64
B003683,P01093,Deposit Match,2024-02-28,445.53,40,Yes,173.18
B003684,P01093,Deposit Match,2024-02-14,387.93,15,No,0
B003685,P01093,Cashback,2024-01-01,346.33,25,No,0
B003686,P01093,No Deposit,2024-05-23,420.13,25,Yes,210.57
B003687,P01094,Welcome Bonus,2023-12-21,12.02,35,Yes,45.22
B003688,P01095,Welcome Bonus,2023-06-02,24.64,25,No,58.47
B003689,P01095,VIP Reload,2023-07-18,175.22,35,No,0
B003690,P01095,No Deposit,2023-12-12,489.39,15,Yes,277.36
B003691,P01095,Deposit Match,2023-11-12,385.63,15,Yes,289.47
B003692,P01096,Welcome Bonus,2024-07-19,60.36,30,Yes,40.92
B003693,P01096,Free Spins,2024-10-19,482.76,20,No,0
B003694,P01096,Welcome Bonus,2024-09-24,476.73,20,Yes,211.22
B003695,P01096,VIP Reload,2024-07-21,491.97,20,No,0
B003696,P01097,Welcome Bonus,2024-12-15,21.19,35,Yes,11.95
B003697,P01098,Welcome Bonus,2023-05-12,81.0,30,Yes,14.42
B003698,P01098,Free Spins,2023-05-25,320.38,15,No,0
B003699,P01098,Cashback,2024-02-28,455.34,15,Yes,343.63
B003700,P01099,Welcome Bonus,2024-12-03,61.15,25,No,57.15
B003701,P01099,Free Spins,2024-12-03,25.91,15,Yes,14.41
B003702,P01100,Welcome Bonus,2023-02-02,79.08,25,No,5.89
B003703,P01100,Cashback,2024-09-22,86.62,30,Yes,35.91
B003704,P01100,VIP Reload,2023-04-19,459.82,30,Yes,271.93
B003705,P01100,No Deposit,2024-06-23,34.66,25,Yes,24.24
B003706,P01101,Welcome Bonus,2024-02-05,64.66,20,Yes,36.32
B003707,P01102,Welcome Bonus,2024-10-16,95.81,25,No,55.66
B003708,P01102,Deposit Match,2024-11-05,405.09,15,Yes,163.88
B003709,P01102,Free Spins,2024-11-20,116.55,40,No,0
B003710,P01102,Free Spins,2024-11-04,42.71,35,No,0
B003711,P01102,Welcome Bonus,2024-10-19,29.71,30,No,0
B003712,P01102,Welcome Bonus,2024-11-11,357.68,35,No,0
B003713,P01103,Welcome Bonus,2024-12-06,58.07,35,Yes,51.91
B003714,P01103,VIP Reload,2024-12-20,486.17,15,No,0
B003715,P01104,Welcome Bonus,2023-10-18,40.76,30,Yes,36.24
B003716,P01104,Free Spins,2024-09-24,46.83,15,No,0
B003717,P01104,Deposit Match,2024-03-27,169.73,15,No,0
B003718,P01104,VIP Reload,2024-12-17,36.5,35,No,0
B003719,P01104,Free Spins,2024-06-18,417.96,25,No,0
B003720,P01104,No Deposit,2024-09-03,300.44,30,No,0
B003721,P01104,VIP Reload,2024-01-23,18.2,35,Yes,5.53
B003722,P01104,No Deposit,2024-12-13,90.61,25,Yes,33.68
B003723,P01104,No Deposit,2024-07-22,125.62,30,Yes,98.65
B003724,P01104,VIP Reload,2023-11-17,174.51,30,No,0
B003725,P01104,No Deposit,2024-09-19,32.17,15,No,0
B003726,P01105,Welcome Bonus,2023-06-25,10.55,35,Yes,33.37
B003727,P01105,VIP Reload,2023-06-28,497.59,25,Yes,170.11
B003728,P01105,Free Spins,2024-08-12,169.55,30,Yes,56.26
B003729,P01105,Welcome Bonus,2023-11-22,217.54,30,No,0
B003730,P01106,Welcome Bonus,2024-03-04,31.32,20,Yes,57.6
B003731,P01106,Free Spins,2024-03-25,98.99,15,Yes,59.28
B003732,P01107,Welcome Bonus,2024-12-27,31.9,20,No,22.8
B003733,P01108,Welcome Bonus,2024-12-02,78.13,20,No,34.61
B003734,P01108,Welcome Bonus,2024-12-16,54.06,30,No,0
B003735,P01108,Cashback,2024-12-21,426.9,15,No,0
B003736,P01108,Free Spins,2024-12-29,60.09,15,No,0
B003737,P01108,VIP Reload,2024-12-27,186.22,20,Yes,135.4
B003738,P01109,Welcome Bonus,2024-09-11,38.45,30,Yes,26.39
B003739,P01109,Cashback,2024-10-28,188.4,25,No,0
B003740,P01109,Free Spins,2024-11-01,376.91,40,No,0
B003741,P01109,Cashback,2024-11-13,174.47,35,No,0
B003742,P01109,Cashback,2024-12-27,297.32,25,No,0
B003743,P01109,VIP Reload,2024-12-14,444.38,35,Yes,301.28
B003744,P01109,Free Spins,2024-09-13,494.67,40,Yes,273.48
B003745,P01109,Deposit Match,2024-09-20,209.26,15,Yes,101.81
B003746,P01109,Free Spins,2024-12-03,96.41,25,No,0
B003747,P01109,Welcome Bonus,2024-12-18,381.84,20,No,0
B003748,P01109,VIP Reload,2024-11-22,168.35,15,Yes,67.69
B003749,P01110,Welcome Bonus,2023-04-04,86.18,20,Yes,33.33
B003750,P01110,Cashback,2024-06-15,106.97,20,Yes,58.3
B003751,P01111,Welcome Bonus,2023-06-29,71.53,30,Yes,15.43
B003752,P01111,Cashback,2023-07-13,326.92,25,No,0
B003753,P01111,No Deposit,2024-11-13,156.56,30,Yes,59.11
B003754,P01111,Welcome Bonus,2024-04-02,162.83,40,Yes,118.02
B003755,P01111,Welcome Bonus,2024-06-11,402.79,30,Yes,136.61
B003756,P01111,Deposit Match,2024-09-29,323.75,40,No,0
B003757,P01111,Free Spins,2023-09-20,499.21,15,Yes,187.0
B003758,P01112,Welcome Bonus,2024-12-16,56.44,20,Yes,21.26
B003759,P01112,Cashback,2024-12-23,401.79,30,No,0
B003760,P01112,Free Spins,2024-12-28,217.39,40,Yes,171.5
B003761,P01112,Cashback,2024-12-20,113.7,15,Yes,73.47
B003762,P01112,Deposit Match,2024-12-28,439.14,30,No,0
B003763,P01113,Welcome Bonus,2024-10-05,38.99,20,Yes,23.37
B003764,P01113,Deposit Match,2024-10-30,358.6,15,Yes,265.7
B003765,P01114,Welcome Bonus,2023-05-05,55.18,25,Yes,27.84
B003766,P01114,Deposit Match,2023-12-11,287.77,25,Yes,223.96
B003767,P01114,VIP Reload,2024-04-21,173.91,15,Yes,89.21
B003768,P01114,Welcome Bonus,2024-12-29,400.47,35,No,0
B003769,P01115,Welcome Bonus,2023-08-01,34.81,35,Yes,55.68
B003770,P01116,Welcome Bonus,2023-07-19,45.39,35,No,40.08
B003771,P01116,No Deposit,2023-07-24,129.74,35,Yes,80.24
B003772,P01117,Welcome Bonus,2024-05-11,56.55,30,No,14.98
B003773,P01117,Cashback,2024-10-01,398.09,40,No,0
B003774,P01117,Deposit Match,2024-10-13,439.76,40,No,0
B003775,P01117,Deposit Match,2024-11-25,460.23,25,No,0
B003776,P01118,Welcome Bonus,2023-06-15,23.69,25,No,41.29
B003777,P01118,Cashback,2024-03-18,202.28,40,No,0
B003778,P01118,Free Spins,2024-05-09,52.95,40,No,0
B003779,P01118,VIP Reload,2023-12-19,100.34,25,Yes,49.29
B003780,P01118,Welcome Bonus,2024-02-05,362.08,15,Yes,267.65
B003781,P01118,Cashback,2023-11-11,315.6,40,No,0
B003782,P01118,Cashback,2024-09-25,23.39,40,No,0
B003783,P01119,Welcome Bonus,2024-02-05,42.21,35,No,40.49
B003784,P01119,Deposit Match,2024-03-01,306.69,40,Yes,111.2
B003785,P01119,Deposit Match,2024-09-09,477.17,20,No,0
B003786,P01120,Welcome Bonus,2023-02-05,14.66,30,No,34.59
B003787,P01121,Welcome Bonus,2024-10-18,30.14,25,Yes,39.67
B003788,P01121,No Deposit,2024-11-06,143.56,25,No,0
B003789,P01121,Cashback,2024-12-11,158.98,25,Yes,107.3
B003790,P01121,Cashback,2024-10-19,284.38,40,Yes,208.13
B003791,P01121,Free Spins,2024-11-15,185.81,30,No,0
B003792,P01121,Cashback,2024-11-17,70.25,40,Yes,47.81
B003793,P01122,Welcome Bonus,2023-02-19,54.6,30,No,20.91
B003794,P01122,VIP Reload,2023-10-08,42.74,25,Yes,22.02
B003795,P01122,Welcome Bonus,2023-10-08,314.12,35,Yes,122.28
B003796,P01122,Welcome Bonus,2023-09-08,19.2,35,Yes,12.53
B003797,P01122,No Deposit,2023-11-06,68.77,40,Yes,38.03
B003798,P01123,Welcome Bonus,2023-01-29,93.06,20,No,8.31
B003799,P01124,Welcome Bonus,2024-11-11,28.96,25,No,5.8
B003800,P01125,Welcome Bonus,2024-10-03,40.75,35,Yes,24.27
B003801,P01126,Welcome Bonus,2024-01-01,62.46,35,No,45.75
B003802,P01127,Welcome Bonus,2023-03-09,28.75,30,Yes,53.8
B003803,P01128,Welcome Bonus,2023-11-05,66.08,35,Yes,44.33
B003804,P01128,Cashback,2024-09-29,177.49,20,Yes,124.02
B003805,P01129,Welcome Bonus,2023-11-29,71.94,30,Yes,26.95
B003806,P01129,Free Spins,2024-06-12,307.69,15,No,0
B003807,P01130,Welcome Bonus,2023-11-22,83.58,30,No,29.17
B003808,P01130,Deposit Match,2024-07-20,407.94,40,No,0
B003809,P01130,VIP Reload,2023-12-30,163.33,30,Yes,56.5
B003810,P01130,Cashback,2024-04-10,447.79,20,Yes,230.52
B003811,P01130,No Deposit,2024-07-16,123.79,15,Yes,46.28
B003812,P01131,Welcome Bonus,2024-01-27,64.75,25,No,33.4
B003813,P01131,Free Spins,2024-04-15,218.3,35,Yes,112.88
B003814,P01132,Welcome Bonus,2023-05-08,53.15,30,No,51.22
B003815,P01132,Cashback,2024-01-17,160.56,40,No,0
B003816,P01132,No Deposit,2024-05-13,427.64,20,No,0
B003817,P01133,Welcome Bonus,2023-10-31,35.36,20,No,49.91
B003818,P01133,Free Spins,2024-02-25,41.99,15,No,0
B003819,P01134,Welcome Bonus,2024-03-30,62.38,35,No,17.55
B003820,P01134,No Deposit,2024-07-05,371.76,20,Yes,228.95
B003821,P01135,Welcome Bonus,2024-06-17,67.57,30,Yes,56.9
B003822,P01135,No Deposit,2024-10-14,214.84,15,Yes,71.9
B003823,P01135,VIP Reload,2024-11-12,105.59,20,No,0
B003824,P01136,Welcome Bonus,2023-09-06,17.81,35,No,26.37
B003825,P01136,No Deposit,2024-12-28,417.09,20,No,0
B003826,P01137,Welcome Bonus,2024-10-06,69.13,25,No,12.99
B003827,P01137,No Deposit,2024-11-28,137.38,35,Yes,53.79
B003828,P01138,Welcome Bonus,2023-07-29,92.9,30,Yes,17.07
B003829,P01138,Cashback,2024-12-12,395.56,30,No,0
B003830,P01138,VIP Reload,2023-12-22,132.93,30,Yes,57.43
B003831,P01138,Cashback,2024-01-07,424.68,20,Yes,158.69
B003832,P01138,No Deposit,2023-12-24,87.99,35,No,0
B003833,P01138,Deposit Match,2024-04-04,101.4,40,No,0
B003834,P01139,Welcome Bonus,2024-04-23,58.24,35,No,46.72
B003835,P01139,Welcome Bonus,2024-05-21,471.84,35,Yes,354.7
B003836,P01140,Welcome Bonus,2023-10-20,98.08,20,No,47.31
B003837,P01141,Welcome Bonus,2024-02-12,30.77,30,No,34.96
B003838,P01141,Cashback,2024-05-24,286.98,20,Yes,98.87
B003839,P01141,Free Spins,2024-12-05,309.9,40,No,0
B003840,P01141,Deposit Match,2024-07-28,142.24,25,No,0
B003841,P01141,Free Spins,2024-05-21,46.68,20,Yes,31.3
B003842,P01141,Welcome Bonus,2024-07-02,54.95,35,No,0
B003843,P01141,Free Spins,2024-08-15,77.0,30,Yes,30.08
B003844,P01141,Free Spins,2024-08-20,299.61,30,Yes,101.11
B003845,P01142,Welcome Bonus,2024-05-08,48.06,35,Yes,14.43
B003846,P01142,No Deposit,2024-08-25,142.61,15,Yes,76.55
B003847,P01142,No Deposit,2024-10-09,380.78,30,No,0
B003848,P01142,VIP Reload,2024-05-25,365.66,40,No,0
B003849,P01142,VIP Reload,2024-08-22,366.02,15,Yes,120.54
B003850,P01142,Free Spins,2024-08-27,398.87,15,No,0
B003851,P01143,Welcome Bonus,2023-06-29,12.68,35,No,5.44
B003852,P01143,Free Spins,2024-02-28,101.3,25,No,0
B003853,P01144,Welcome Bonus,2023-03-15,40.32,25,Yes,21.83
B003854,P01144,VIP Reload,2024-04-30,36.0,35,No,0
B003855,P01144,Free Spins,2024-03-09,140.12,25,No,0
B003856,P01145,Welcome Bonus,2024-05-27,11.3,25,No,40.38
B003857,P01146,Welcome Bonus,2024-01-18,92.05,25,No,23.06
B003858,P01146,Free Spins,2024-07-04,311.27,30,No,0
B003859,P01146,Welcome Bonus,2024-09-06,104.94,25,No,0
B003860,P01146,No Deposit,2024-11-14,57.7,30,No,0
B003861,P01146,Free Spins,2024-06-18,199.07,15,Yes,84.04
B003862,P01146,VIP Reload,2024-02-04,99.17,40,Yes,31.54
B003863,P01146,Free Spins,2024-04-17,387.51,20,No,0
B003864,P01146,Free Spins,2024-02-17,357.95,25,No,0
B003865,P01146,VIP Reload,2024-04-25,286.74,30,No,0
B003866,P01146,Free Spins,2024-10-22,231.62,25,Yes,184.11
B003867,P01146,Free Spins,2024-07-17,124.85,20,Yes,85.2
B003868,P01147,Welcome Bonus,2023-05-08,75.12,25,Yes,42.8
B003869,P01147,Cashback,2024-03-15,177.23,20,Yes,63.14
B003870,P01147,Deposit Match,2024-04-01,483.87,20,Yes,304.39
B003871,P01147,No Deposit,2023-10-01,491.41,35,No,0
B003872,P01148,Welcome Bonus,2023-12-23,98.67,20,Yes,24.01
B003873,P01148,Free Spins,2024-07-26,169.66,30,No,0
B003874,P01148,Welcome Bonus,2024-12-12,142.3,15,No,0
B003875,P01148,Welcome Bonus,2024-05-09,179.53,40,No,0
B003876,P01149,Welcome Bonus,2023-09-06,90.18,30,No,58.69
B003877,P01149,Cashback,2023-11-06,361.46,15,No,0
B003878,P01150,Welcome Bonus,2024-11-28,97.84,30,No,6.64
B003879,P01150,No Deposit,2024-12-01,101.0,15,No,0
B003880,P01151,Welcome Bonus,2024-10-21,72.66,35,Yes,39.76
B003881,P01151,No Deposit,2024-12-29,395.69,40,Yes,264.35
B003882,P01151,No Deposit,2024-11-27,364.27,40,No,0
B003883,P01151,Welcome Bonus,2024-11-21,205.59,30,No,0
B003884,P01151,VIP Reload,2024-10-31,216.87,25,No,0
B003885,P01152,Welcome Bonus,2024-03-09,26.23,25,No,54.71
B003886,P01153,Welcome Bonus,2023-04-02,55.78,30,Yes,13.46
B003887,P01153,No Deposit,2023-11-16,57.87,20,No,0
B003888,P01154,Welcome Bonus,2024-02-12,58.03,25,No,38.51
B003889,P01154,No Deposit,2024-02-19,59.22,40,No,0
B003890,P01154,VIP Reload,2024-11-04,392.06,15,No,0
B003891,P01154,No Deposit,2024-08-07,319.24,15,Yes,118.38
B003892,P01154,Cashback,2024-09-30,150.89,30,Yes,91.58
B003893,P01154,Deposit Match,2024-08-10,13.75,30,Yes,10.34
B003894,P01155,Welcome Bonus,2024-03-03,53.93,25,No,50.91
B003895,P01155,Welcome Bonus,2024-03-11,27.47,40,No,0
B003896,P01156,Welcome Bonus,2023-07-22,43.74,20,Yes,6.09
B003897,P01156,Cashback,2023-10-26,264.7,30,No,0
B003898,P01156,No Deposit,2024-01-20,482.24,40,Yes,281.74
B003899,P01157,Welcome Bonus,2023-07-07,56.51,20,No,14.23
B003900,P01158,Welcome Bonus,2024-10-13,40.36,35,No,11.72
B003901,P01158,No Deposit,2024-10-19,228.51,15,No,0
B003902,P01158,No Deposit,2024-10-15,275.03,35,Yes,193.03
B003903,P01159,Welcome Bonus,2024-08-22,67.9,35,No,9.29
B003904,P01160,Welcome Bonus,2024-11-12,77.68,35,No,53.49
B003905,P01160,Welcome Bonus,2024-12-06,374.72,20,No,0
B003906,P01160,VIP Reload,2024-11-28,236.09,35,No,0
B003907,P01160,Free Spins,2024-11-28,155.19,20,No,0
B003908,P01160,No Deposit,2024-12-17,456.9,40,No,0
B003909,P01161,Welcome Bonus,2023-09-30,19.78,35,No,13.79
B003910,P01161,Welcome Bonus,2023-12-11,273.85,20,No,0
B003911,P01161,Deposit Match,2024-01-26,32.71,20,No,0
B003912,P01161,VIP Reload,2024-08-05,485.83,15,No,0
B003913,P01161,Deposit Match,2024-03-05,451.02,20,No,0
B003914,P01162,Welcome Bonus,2023-12-18,41.24,25,Yes,19.66
B003915,P01162,No Deposit,2024-03-25,388.42,20,No,0
B003916,P01162,Deposit Match,2024-10-26,88.48,20,Yes,69.32
B003917,P01163,Welcome Bonus,2023-12-05,67.0,30,Yes,7.22
B003918,P01163,VIP Reload,2023-12-23,173.94,25,Yes,91.21
B003919,P01163,Cashback,2024-05-31,477.31,15,No,0
B003920,P01163,No Deposit,2024-01-23,98.31,15,No,0
B003921,P01163,Cashback,2024-02-05,400.69,40,Yes,194.9
B003922,P01163,Welcome Bonus,2024-11-23,482.19,40,Yes,250.2
B003923,P01163,Cashback,2024-05-21,115.06,15,No,0
B003924,P01163,Cashback,2024-02-09,215.09,15,No,0
B003925,P01164,Welcome Bonus,2024-06-27,99.58,35,No,9.94
B003926,P01165,Welcome Bonus,2024-05-01,32.23,25,Yes,25.1
B003927,P01165,Free Spins,2024-07-03,347.55,20,No,0
B003928,P01165,VIP Reload,2024-09-15,379.39,20,Yes,139.62
B003929,P01165,Deposit Match,2024-10-17,455.58,30,Yes,281.02
B003930,P01165,Welcome Bonus,2024-06-28,71.16,15,Yes,27.43
B003931,P01166,Welcome Bonus,2023-02-16,19.42,30,No,13.94
B003932,P01167,Welcome Bonus,2023-03-25,56.39,30,Yes,33.84
B003933,P01167,Welcome Bonus,2024-05-23,392.71,30,Yes,153.08
B003934,P01167,Cashback,2023-04-18,122.94,30,No,0
B003935,P01168,Welcome Bonus,2023-05-27,20.01,20,No,9.81
B003936,P01169,Welcome Bonus,2023-11-05,13.06,35,Yes,51.21
B003937,P01169,No Deposit,2024-06-21,466.58,40,Yes,197.12
B003938,P01169,Welcome Bonus,2024-02-02,20.59,20,No,0
B003939,P01170,Welcome Bonus,2024-07-07,14.98,35,Yes,11.53
B003940,P01170,Deposit Match,2024-09-25,167.85,30,Yes,122.31
B003941,P01171,Welcome Bonus,2023-06-14,44.9,25,No,48.01
B003942,P01171,Cashback,2023-12-25,119.16,15,No,0
B003943,P01171,VIP Reload,2023-11-25,76.3,35,No,0
B003944,P01171,Free Spins,2024-04-14,198.12,25,No,0
B003945,P01172,Welcome Bonus,2024-11-17,87.26,30,Yes,27.1
B003946,P01172,VIP Reload,2024-11-23,81.77,25,No,0
B003947,P01173,Welcome Bonus,2023-08-18,42.1,30,No,13.57
B003948,P01174,Welcome Bonus,2024-01-26,66.11,25,No,55.71
B003949,P01174,Deposit Match,2024-03-06,199.88,35,No,0
B003950,P01175,Welcome Bonus,2023-04-25,24.94,30,No,47.03
B003951,P01176,Welcome Bonus,2023-11-17,64.9,30,No,43.25
B003952,P01177,Welcome Bonus,2024-02-02,91.37,30,No,21.33
B003953,P01178,Welcome Bonus,2024-04-16,83.43,35,Yes,23.96
B003954,P01179,Welcome Bonus,2023-10-18,64.41,25,Yes,43.52
B003955,P01179,VIP Reload,2024-05-02,342.12,25,No,0
B003956,P01180,Welcome Bonus,2023-05-07,98.12,30,Yes,9.01
B003957,P01180,Free Spins,2023-10-14,111.48,20,Yes,77.08
B003958,P01180,Free Spins,2023-08-22,338.24,15,Yes,171.33
B003959,P01180,Free Spins,2024-08-01,475.48,40,No,0
B003960,P01180,Cashback,2023-12-04,426.42,40,No,0
B003961,P01180,Deposit Match,2024-06-13,151.35,40,No,0
B003962,P01180,Cashback,2024-04-16,340.21,35,Yes,245.25
B003963,P01180,Welcome Bonus,2024-05-09,323.14,20,No,0
B003964,P01181,Welcome Bonus,2024-01-21,61.39,20,Yes,10.42
B003965,P01181,Cashback,2024-09-07,229.96,35,Yes,162.32
B003966,P01181,Welcome Bonus,2024-03-10,136.12,15,No,0
B003967,P01181,Cashback,2024-11-18,162.31,35,Yes,65.46
B003968,P01181,Deposit Match,2024-10-21,486.92,40,No,0
B003969,P01182,Welcome Bonus,2023-08-19,72.1,25,No,13.71
B003970,P01182,Free Spins,2024-02-25,418.25,20,Yes,332.32
B003971,P01182,Welcome Bonus,2024-09-19,196.98,40,Yes,69.5
B003972,P01182,VIP Reload,2023-11-30,310.75,25,No,0
B003973,P01182,Welcome Bonus,2023-11-30,417.03,15,No,0
B003974,P01182,No Deposit,2024-01-15,255.23,20,No,0
B003975,P01182,VIP Reload,2024-12-23,283.97,25,Yes,148.85
B003976,P01182,Free Spins,2023-09-30,39.54,35,Yes,13.67
B003977,P01182,VIP Reload,2023-12-13,182.7,25,Yes,112.24
B003978,P01182,No Deposit,2024-07-29,377.88,15,Yes,164.94
B003979,P01183,Welcome Bonus,2023-06-13,36.78,35,Yes,40.79
B003980,P01183,Free Spins,2024-01-10,203.56,40,No,0
B003981,P01183,VIP Reload,2023-12-10,193.25,30,No,0
B003982,P01183,Welcome Bonus,2023-08-22,139.55,25,No,0
B003983,P01183,Cashback,2024-06-06,291.99,30,Yes,131.47
B003984,P01183,Deposit Match,2023-12-09,247.68,15,No,0
B003985,P01183,Welcome Bonus,2023-12-07,349.58,15,No,0
B003986,P01183,Free Spins,2024-05-25,294.1,20,Yes,146.7
B003987,P01183,Cashback,2023-11-23,195.41,40,Yes,87.96
B003988,P01183,No Deposit,2024-01-10,323.84,20,No,0
B003989,P01183,Cashback,2024-09-29,61.91,25,No,0
B003990,P01184,Welcome Bonus,2024-02-05,36.76,30,No,34.25
B003991,P01184,Free Spins,2024-07-30,257.56,20,Yes,155.25
B003992,P01184,Welcome Bonus,2024-09-21,392.21,30,No,0
B003993,P01184,Welcome Bonus,2024-07-03,207.58,15,No,0
B003994,P01184,Deposit Match,2024-11-23,194.17,15,Yes,140.48
B003995,P01184,Cashback,2024-06-19,409.83,20,No,0
B003996,P01184,Free Spins,2024-08-24,11.34,15,No,0
B003997,P01185,Welcome Bonus,2023-04-10,66.55,35,Yes,29.3
B003998,P01185,Cashback,2024-11-24,113.81,15,No,0
B003999,P01185,Welcome Bonus,2023-07-26,341.18,20,Yes,236.86
B004000,P01185,Welcome Bonus,2024-05-06,281.7,25,Yes,192.62
B004001,P01185,No Deposit,2024-12-08,122.94,35,No,0
B004002,P01186,Welcome Bonus,2023-05-21,12.0,35,Yes,5.74
B004003,P01187,Welcome Bonus,2024-10-28,76.26,25,No,50.19
B004004,P01187,Deposit Match,2024-12-07,473.78,20,No,0
B004005,P01187,Welcome Bonus,2024-12-19,278.57,20,Yes,106.42
B004006,P01187,No Deposit,2024-12-17,487.18,25,No,0
B004007,P01187,Deposit Match,2024-10-31,216.06,20,Yes,150.29
B004008,P01188,Welcome Bonus,2024-11-26,77.36,20,Yes,20.76
B004009,P01188,Free Spins,2024-12-28,309.45,20,Yes,222.36
B004010,P01188,Deposit Match,2024-12-23,150.36,15,Yes,109.45
B004011,P01188,VIP Reload,2024-12-18,253.8,15,No,0
B004012,P01188,Free Spins,2024-12-29,418.93,35,No,0
B004013,P01188,Deposit Match,2024-12-23,48.38,20,No,0
B004014,P01188,Free Spins,2024-12-19,284.94,35,Yes,219.99
B004015,P01188,Free Spins,2024-12-28,223.93,15,No,0
B004016,P01188,Deposit Match,2024-12-03,210.18,15,No,0
B004017,P01189,Welcome Bonus,2024-06-11,55.62,20,Yes,49.65
B004018,P01189,Free Spins,2024-12-20,117.54,30,Yes,81.12
B004019,P01190,Welcome Bonus,2024-02-11,43.02,25,Yes,29.62
B004020,P01190,No Deposit,2024-05-05,196.2,35,No,0
B004021,P01191,Welcome Bonus,2023-10-09,92.62,30,No,23.88
B004022,P01191,Cashback,2024-04-20,53.66,35,Yes,35.57
B004023,P01192,Welcome Bonus,2024-10-18,27.88,20,No,44.28
B004024,P01193,Welcome Bonus,2024-08-30,72.67,30,Yes,37.29
B004025,P01193,No Deposit,2024-12-20,369.65,25,No,0
B004026,P01194,Welcome Bonus,2024-07-04,97.01,30,No,40.78
B004027,P01195,Welcome Bonus,2024-07-05,50.28,25,No,52.31
B004028,P01195,Deposit Match,2024-11-29,468.79,15,No,0
B004029,P01195,Welcome Bonus,2024-09-24,95.15,20,Yes,57.85
B004030,P01195,Cashback,2024-11-22,434.31,40,No,0
B004031,P01195,Free Spins,2024-09-28,395.23,40,Yes,304.89
B004032,P01195,Cashback,2024-09-06,111.66,40,Yes,34.44
B004033,P01195,Welcome Bonus,2024-10-04,77.29,25,Yes,31.09
B004034,P01195,Cashback,2024-11-07,297.42,15,No,0
B004035,P01196,Welcome Bonus,2023-01-06,18.5,20,Yes,22.69
B004036,P01196,Free Spins,2024-09-06,159.29,30,No,0
B004037,P01196,Deposit Match,2024-09-02,308.08,30,No,0
B004038,P01196,VIP Reload,2023-03-18,254.71,35,Yes,113.78
B004039,P01197,Welcome Bonus,2023-03-31,70.93,25,No,41.05
B004040,P01197,No Deposit,2023-10-31,30.79,40,Yes,11.49
B004041,P01197,VIP Reload,2024-12-04,180.33,30,Yes,104.32
B004042,P01197,VIP Reload,2023-08-24,450.05,15,No,0
B004043,P01197,VIP Reload,2024-07-21,382.49,25,No,0
B004044,P01198,Welcome Bonus,2024-03-09,24.29,20,Yes,7.79
B004045,P01198,Free Spins,2024-09-30,130.91,25,No,0
B004046,P01198,Deposit Match,2024-05-15,18.02,20,No,0
B004047,P01198,Welcome Bonus,2024-11-29,106.23,20,Yes,69.55
B004048,P01199,Welcome Bonus,2023-10-28,73.39,35,No,49.28
B004049,P01199,Cashback,2024-10-14,498.19,30,Yes,397.56
B004050,P01199,Cashback,2024-02-15,207.59,25,Yes,80.27
B004051,P01199,No Deposit,2024-09-23,417.85,15,Yes,246.78
B004052,P01199,Welcome Bonus,2024-04-05,49.08,25,No,0
B004053,P01199,Welcome Bonus,2024-07-31,169.53,20,Yes,55.54
B004054,P01199,Cashback,2024-12-10,189.04,30,No,0
B004055,P01199,No Deposit,2024-06-22,188.18,15,Yes,123.43
B004056,P01199,Cashback,2024-10-26,58.43,35,Yes,20.77
B004057,P01200,Welcome Bonus,2023-12-27,68.54,35,Yes,54.65
B004058,P01200,Cashback,2024-08-04,145.73,30,No,0
